Date,Region,District,Population,Densite,Maladie,Cas_confirmes,Morts,Temperature_moy,Humidite_moy,Precipitations_tota,Vent_vit_moy,Densite_moustiques,Espece_vecteur,Acces_soins
2024-12-15,Ziguinchor,OUSSOUYE,727681,98.9,Paludisme,5316,27,26.59,67.24,1373.9,1.15,7.31,Anopheles gambiae,0.73
2024-12-15,Ziguinchor,ZIGUINCHOR,727681,98.9,Dengue,0,0,26.59,67.24,1373.9,1.15,0.0,Aedes aegypti,0.78
2025-01-15,Dakar,DAKAR-CENTRE,4225854,7725.55,Paludisme,23882,203,24.63,79.97,476.8,4.54,5.65,Anopheles gambiae,0.89
2025-01-15,Dakar,DAKAR-CENTRE,4225854,7725.55,Dengue,6,0,24.63,79.97,476.8,4.54,0.0,Aedes aegypti,0.81
2025-01-15,Diourbel,MBACKE,2055441,426.11,Paludisme,10796,72,27.64,50.51,693.61,2.93,5.25,Anopheles gambiae,0.61
2025-01-15,Diourbel,TOUBA,2055441,426.11,Dengue,134,0,27.64,50.51,693.61,2.93,0.07,Aedes aegypti,0.73
2025-01-15,Fatick,PASSY,1008221,147.16,Paludisme,1207,11,27.44,52.84,463.11,2.88,1.2,Anopheles gambiae,0.81
2025-01-15,Fatick,PASSY,1008221,147.16,Dengue,29,0,27.44,52.84,463.11,2.88,0.03,Aedes aegypti,0.74
2025-01-15,Kaffrine,BIRKELANE,837676,74.68,Paludisme,943,8,28.12,59.62,710.71,2.63,1.13,Anopheles gambiae,0.71
2025-01-15,Kaffrine,MALEM-HODDAR,837676,74.68,Dengue,8,0,28.12,59.62,710.71,2.63,0.01,Aedes aegypti,0.88
2025-01-15,Kaolack,KOUNGUEUL,1320506,246.62,Paludisme,4514,19,26.79,59.32,515.45,2.46,3.42,Anopheles gambiae,0.75
2025-01-15,Kaolack,NIORO DU RIP,1320506,246.62,Dengue,2,0,26.79,59.32,515.45,2.46,0.0,Aedes aegypti,0.75
2025-01-15,Kedougou,SALEMATA,216553,12.89,Paludisme,58929,396,27.61,56.23,1500.0,1.88,100.0,Anopheles gambiae,0.79
2025-01-15,Kedougou,SARAYA,216553,12.89,Dengue,2,0,27.61,56.23,1500.0,1.88,0.01,Aedes aegypti,0.64
2025-01-15,Kolda,KOLDA,936626,68.2,Paludisme,139229,907,26.34,61.5,1500.0,2.19,100.0,Anopheles gambiae,0.78
2025-01-15,Kolda,VELINGARA,936626,68.2,Dengue,52,0,26.34,61.5,1500.0,2.19,0.06,Aedes aegypti,0.85
2025-01-15,Louga,KEBEMER,1163835,46.64,Paludisme,1383,6,26.53,51.96,1100.86,3.18,1.19,Anopheles gambiae,0.63
2025-01-15,Louga,COKI,1163835,46.64,Dengue,4,0,26.53,51.96,1100.86,3.18,0.0,Aedes aegypti,0.71
2025-01-15,Matam,DAGANA,804278,27.36,Paludisme,5426,54,28.77,40.34,661.23,2.88,6.75,Anopheles gambiae,0.77
2025-01-15,Matam,THILOGNE,804278,27.36,Dengue,4,0,28.77,40.34,661.23,2.88,0.0,Aedes aegypti,0.65
2025-01-15,Saint-Louis,PODOR,1209470,62.84,Paludisme,1137,5,26.76,56.89,5.84,3.73,0.94,Anopheles gambiae,0.74
2025-01-15,Saint-Louis,SAINT-LOUIS,1209470,62.84,Dengue,17,0,26.76,56.89,5.84,3.73,0.01,Aedes aegypti,0.83
2025-01-15,Sedhiou,BOUNKILING,642179,87.34,Paludisme,20533,149,26.5,73.24,1500.0,1.51,31.97,Anopheles gambiae,0.62
2025-01-15,Sedhiou,GOUDOMP,642179,87.34,Dengue,36,0,26.5,73.24,1500.0,1.51,0.06,Aedes aegypti,0.81
2025-01-15,Tambacounda,GOUDIRY,978939,23.1,Paludisme,117718,729,29.65,51.61,549.07,2.44,100.0,Anopheles gambiae,0.81
2025-01-15,Tambacounda,GOUDIRY,978939,23.1,Dengue,9,0,29.65,51.61,549.07,2.44,0.01,Aedes aegypti,0.81
2025-01-15,Thies,KHOMBOLE,2441398,365.9,Paludisme,9935,37,24.18,66.56,1247.47,3.48,4.07,Anopheles gambiae,0.82
2025-01-15,Thies,MBOUR,2441398,365.9,Dengue,12,0,24.18,66.56,1247.47,3.48,0.0,Aedes aegypti,0.94
2025-01-15,Ziguinchor,ZIGUINCHOR,744604,101.2,Paludisme,0,0,26.58,69.95,1332.07,1.26,0.0,Anopheles gambiae,0.75
2025-01-15,Ziguinchor,ZIGUINCHOR,744604,101.2,Dengue,59,0,26.58,69.95,1332.07,1.26,0.08,Aedes aegypti,0.63
2025-02-15,Dakar,DIAMNIADIO,4225854,7725.55,Paludisme,15491,88,23.71,81.13,666.37,4.54,3.67,Anopheles gambiae,0.92
2025-02-15,Dakar,DAKAR-NORD,4225854,7725.55,Dengue,1,0,23.71,81.13,666.37,4.54,0.0,Aedes aegypti,0.85
2025-02-15,Diourbel,MBACKE,2055441,426.11,Paludisme,9754,87,27.47,55.83,627.16,3.07,4.75,Anopheles gambiae,0.79
2025-02-15,Diourbel,MBACKE,2055441,426.11,Dengue,155,0,27.47,55.83,627.16,3.07,0.08,Aedes aegypti,0.89
2025-02-15,Fatick,SOKONE,1008221,147.16,Paludisme,1272,8,27.61,47.04,683.36,2.87,1.26,Anopheles gambiae,0.69
2025-02-15,Fatick,NIAKHAR,1008221,147.16,Dengue,19,0,27.61,47.04,683.36,2.87,0.02,Aedes aegypti,0.69
2025-02-15,Kaffrine,MALEM-HODDAR,837676,74.68,Paludisme,2141,20,27.97,54.04,806.36,2.6,2.56,Anopheles gambiae,0.84
2025-02-15,Kaffrine,BIRKELANE,837676,74.68,Dengue,5,0,27.97,54.04,806.36,2.6,0.01,Aedes aegypti,0.85
2025-02-15,Kaolack,KAOLACK,1320506,246.62,Paludisme,10291,39,27.26,56.34,973.46,2.55,7.79,Anopheles gambiae,0.71
2025-02-15,Kaolack,KOUNGUEUL,1320506,246.62,Dengue,1,0,27.26,56.34,973.46,2.55,0.0,Aedes aegypti,0.76
2025-02-15,Kedougou,SALEMATA,216553,12.89,Paludisme,132726,979,28.17,56.91,1500.0,1.97,100.0,Anopheles gambiae,0.89
2025-02-15,Kedougou,SARAYA,216553,12.89,Dengue,2,0,28.17,56.91,1500.0,1.97,0.01,Aedes aegypti,0.71
2025-02-15,Kolda,KOLDA,936626,68.2,Paludisme,214381,1428,27.51,64.12,1361.21,1.96,100.0,Anopheles gambiae,0.7
2025-02-15,Kolda,VELINGARA,936626,68.2,Dengue,21,0,27.51,64.12,1361.21,1.96,0.02,Aedes aegypti,0.71
2025-02-15,Louga,KEUR-MOMAR-SARR,1163835,46.64,Paludisme,974,3,26.75,46.08,880.5,3.13,0.84,Anopheles gambiae,0.74
2025-02-15,Louga,KEUR-MOMAR-SARR,1163835,46.64,Dengue,8,0,26.75,46.08,880.5,3.13,0.01,Aedes aegypti,0.79
2025-02-15,Matam,DAGANA,804278,27.36,Paludisme,4590,33,28.34,43.87,498.17,2.79,5.71,Anopheles gambiae,0.81
2025-02-15,Matam,KIDIRA,804278,27.36,Dengue,32,0,28.34,43.87,498.17,2.79,0.04,Aedes aegypti,0.76
2025-02-15,Saint-Louis,PODOR,1209470,62.84,Paludisme,635,5,26.94,57.56,750.21,3.59,0.53,Anopheles gambiae,0.79
2025-02-15,Saint-Louis,RICHARD-TOLL,1209470,62.84,Dengue,73,0,26.94,57.56,750.21,3.59,0.06,Aedes aegypti,0.78
2025-02-15,Sedhiou,BOUNKILING,642179,87.34,Paludisme,10798,46,26.13,74.75,1303.25,1.65,16.81,Anopheles gambiae,0.64
2025-02-15,Sedhiou,GOUDOMP,642179,87.34,Dengue,36,0,26.13,74.75,1303.25,1.65,0.06,Aedes aegypti,0.69
2025-02-15,Tambacounda,BAKEL,978939,23.1,Paludisme,19922,190,28.58,50.04,594.98,2.44,20.35,Anopheles gambiae,0.89
2025-02-15,Tambacounda,BAKEL,978939,23.1,Dengue,7,0,28.58,50.04,594.98,2.44,0.01,Aedes aegypti,0.76
2025-02-15,Thies,MEKHE,2441398,365.9,Paludisme,8193,56,25.16,63.67,586.24,3.15,3.36,Anopheles gambiae,0.94
2025-02-15,Thies,MEKHE,2441398,365.9,Dengue,16,0,25.16,63.67,586.24,3.15,0.01,Aedes aegypti,0.86
2025-02-15,Ziguinchor,THIONCK-ESSYL,744604,101.2,Paludisme,6176,19,26.46,67.33,1500.0,1.24,8.29,Anopheles gambiae,0.9
2025-02-15,Ziguinchor,DIOULOULOU,744604,101.2,Dengue,50,0,26.46,67.33,1500.0,1.24,0.07,Aedes aegypti,0.6
2025-03-15,Dakar,GUEDIAWAYE,4225854,7725.55,Paludisme,7017,67,24.97,81.92,660.18,4.49,1.66,Anopheles gambiae,0.82
2025-03-15,Dakar,MBAO,4225854,7725.55,Dengue,69,0,24.97,81.92,660.18,4.49,0.02,Aedes aegypti,0.92
2025-03-15,Diourbel,MBACKE,2055441,426.11,Paludisme,28654,269,27.9,51.82,602.77,2.92,13.94,Anopheles gambiae,0.79
2025-03-15,Diourbel,KOUPENTOUM,2055441,426.11,Dengue,1,0,27.9,51.82,602.77,2.92,0.0,Aedes aegypti,0.69
2025-03-15,Fatick,PASSY,1008221,147.16,Paludisme,47,0,27.64,56.08,1223.22,2.94,0.05,Anopheles gambiae,0.64
2025-03-15,Fatick,FATICK,1008221,147.16,Dengue,8,0,27.64,56.08,1223.22,2.94,0.01,Aedes aegypti,0.62
2025-03-15,Kaffrine,KAFFRINE,837676,74.68,Paludisme,3118,10,27.57,55.3,613.27,2.68,3.72,Anopheles gambiae,0.81
2025-03-15,Kaffrine,MALEM-HODDAR,837676,74.68,Dengue,3,0,27.57,55.3,613.27,2.68,0.0,Aedes aegypti,0.67
2025-03-15,Kaolack,KAOLACK,1320506,246.62,Paludisme,5193,42,26.93,56.11,861.0,2.43,3.93,Anopheles gambiae,0.69
2025-03-15,Kaolack,KAOLACK,1320506,246.62,Dengue,3,0,26.93,56.11,861.0,2.43,0.0,Aedes aegypti,0.83
2025-03-15,Kedougou,KEDOUGOU,216553,12.89,Paludisme,16455,138,27.82,54.76,1500.0,2.01,75.99,Anopheles gambiae,0.69
2025-03-15,Kedougou,SALEMATA,216553,12.89,Dengue,2,0,27.82,54.76,1500.0,2.01,0.01,Aedes aegypti,0.69
2025-03-15,Kolda,MEDINA-YORO-FOULAH,936626,68.2,Paludisme,45965,231,27.13,54.11,1061.22,2.31,49.08,Anopheles gambiae,0.61
2025-03-15,Kolda,MEDINA-YORO-FOULAH,936626,68.2,Dengue,61,0,27.13,54.11,1061.22,2.31,0.07,Aedes aegypti,0.75
2025-03-15,Louga,LINGUERE,1163835,46.64,Paludisme,3563,31,27.06,53.69,978.71,3.4,3.06,Anopheles gambiae,0.76
2025-03-15,Louga,LINGUERE,1163835,46.64,Dengue,3,0,27.06,53.69,978.71,3.4,0.0,Aedes aegypti,0.73
2025-03-15,Matam,THILOGNE,804278,27.36,Paludisme,1367,7,29.27,47.74,799.66,2.84,1.7,Anopheles gambiae,0.65
2025-03-15,Matam,DAGANA,804278,27.36,Dengue,39,0,29.27,47.74,799.66,2.84,0.05,Aedes aegypti,0.82
2025-03-15,Saint-Louis,SAINT-LOUIS,1209470,62.84,Paludisme,325,2,26.14,54.24,237.05,3.61,0.27,Anopheles gambiae,0.75
2025-03-15,Saint-Louis,PETE,1209470,62.84,Dengue,72,0,26.14,54.24,237.05,3.61,0.06,Aedes aegypti,0.79
2025-03-15,Sedhiou,SEDHIOU,642179,87.34,Paludisme,0,0,26.2,70.85,1500.0,1.74,0.0,Anopheles gambiae,0.66
2025-03-15,Sedhiou,SEDHIOU,642179,87.34,Dengue,7,0,26.2,70.85,1500.0,1.74,0.01,Aedes aegypti,0.81
2025-03-15,Tambacounda,TAMBACOUNDA,978939,23.1,Paludisme,105957,1042,28.92,53.26,647.64,2.67,100.0,Anopheles gambiae,0.81
2025-03-15,Tambacounda,MAKACOULIBANTANG,978939,23.1,Dengue,2,0,28.92,53.26,647.64,2.67,0.0,Aedes aegypti,0.87
2025-03-15,Thies,MEKHE,2441398,365.9,Paludisme,3789,22,24.49,63.24,964.56,3.17,1.55,Anopheles gambiae,0.82
2025-03-15,Thies,JOAL,2441398,365.9,Dengue,11,0,24.49,63.24,964.56,3.17,0.0,Aedes aegypti,0.83
2025-03-15,Ziguinchor,DIOULOULOU,744604,101.2,Paludisme,6997,42,26.54,68.63,1500.0,1.24,9.4,Anopheles gambiae,0.62
2025-03-15,Ziguinchor,OUSSOUYE,744604,101.2,Dengue,19,0,26.54,68.63,1500.0,1.24,0.03,Aedes aegypti,0.84
2025-04-15,Dakar,YEUMBEUL,4225854,7725.55,Paludisme,12311,97,24.76,81.54,573.63,4.49,2.91,Anopheles gambiae,0.93
2025-04-15,Dakar,RUFISQUE,4225854,7725.55,Dengue,15,0,24.76,81.54,573.63,4.49,0.0,Aedes aegypti,0.83
2025-04-15,Diourbel,MBACKE,2055441,426.11,Paludisme,0,0,27.57,51.68,680.81,2.95,0.0,Anopheles gambiae,0.82
2025-04-15,Diourbel,KOUPENTOUM,2055441,426.11,Dengue,296,0,27.57,51.68,680.81,2.95,0.14,Aedes aegypti,0.83
2025-04-15,Fatick,GOSSASS,1008221,147.16,Paludisme,1159,4,27.38,52.47,339.43,2.98,1.15,Anopheles gambiae,0.65
2025-04-15,Fatick,NIAKHAR,1008221,147.16,Dengue,8,0,27.38,52.47,339.43,2.98,0.01,Aedes aegypti,0.69
2025-04-15,Kaffrine,KAFFRINE,837676,74.68,Paludisme,5113,38,27.79,51.09,918.99,2.48,6.1,Anopheles gambiae,0.68
2025-04-15,Kaffrine,MALEM-HODDAR,837676,74.68,Dengue,6,0,27.79,51.09,918.99,2.48,0.01,Aedes aegypti,0.6
2025-04-15,Kaolack,KAOLACK,1320506,246.62,Paludisme,8072,76,27.3,52.32,974.73,2.78,6.11,Anopheles gambiae,0.81
2025-04-15,Kaolack,NIORO DU RIP,1320506,246.62,Dengue,2,0,27.3,52.32,974.73,2.78,0.0,Aedes aegypti,0.68
2025-04-15,Kedougou,KEDOUGOU,216553,12.89,Paludisme,2,0,28.3,56.68,1500.0,1.92,0.01,Anopheles gambiae,0.89
2025-04-15,Kedougou,SARAYA,216553,12.89,Dengue,1,0,28.3,56.68,1500.0,1.92,0.0,Aedes aegypti,0.77
2025-04-15,Kolda,KOLDA,936626,68.2,Paludisme,67832,523,27.15,63.85,1252.09,1.87,72.42,Anopheles gambiae,0.86
2025-04-15,Kolda,KOLDA,936626,68.2,Dengue,9,0,27.15,63.85,1252.09,1.87,0.01,Aedes aegypti,0.62
2025-04-15,Louga,LINGUERE,1163835,46.64,Paludisme,2328,19,26.6,57.25,54.87,3.01,2.0,Anopheles gambiae,0.75
2025-04-15,Louga,DAHRA,1163835,46.64,Dengue,2,0,26.6,57.25,54.87,3.01,0.0,Aedes aegypti,0.82
2025-04-15,Matam,RANEROU,804278,27.36,Paludisme,2898,23,29.18,37.06,536.7,2.91,3.6,Anopheles gambiae,0.69
2025-04-15,Matam,RANEROU,804278,27.36,Dengue,1,0,29.18,37.06,536.7,2.91,0.0,Aedes aegypti,0.63
2025-04-15,Saint-Louis,RICHARD-TOLL,1209470,62.84,Paludisme,352,3,26.44,51.5,19.42,3.78,0.29,Anopheles gambiae,0.74
2025-04-15,Saint-Louis,RICHARD-TOLL,1209470,62.84,Dengue,49,0,26.44,51.5,19.42,3.78,0.04,Aedes aegypti,0.62
2025-04-15,Sedhiou,SEDHIOU,642179,87.34,Paludisme,3260,32,27.13,66.28,1500.0,1.69,5.08,Anopheles gambiae,0.69
2025-04-15,Sedhiou,GOUDOMP,642179,87.34,Dengue,21,0,27.13,66.28,1500.0,1.69,0.03,Aedes aegypti,0.66
2025-04-15,Tambacounda,DIANKHEMAKHAN,978939,23.1,Paludisme,129931,1244,29.83,46.98,385.55,2.58,100.0,Anopheles gambiae,0.69
2025-04-15,Tambacounda,MAKACOULIBANTANG,978939,23.1,Dengue,1,0,29.83,46.98,385.55,2.58,0.0,Aedes aegypti,0.87
2025-04-15,Thies,JOAL,2441398,365.9,Paludisme,9867,83,25.49,65.83,645.42,3.48,4.04,Anopheles gambiae,0.81
2025-04-15,Thies,MBOUR,2441398,365.9,Dengue,1,0,25.49,65.83,645.42,3.48,0.0,Aedes aegypti,0.85
2025-04-15,Ziguinchor,BIGNONA,744604,101.2,Paludisme,5242,20,26.52,62.76,1149.96,1.2,7.04,Anopheles gambiae,0.7
2025-04-15,Ziguinchor,OUSSOUYE,744604,101.2,Dengue,15,0,26.52,62.76,1149.96,1.2,0.02,Aedes aegypti,0.67
2025-05-15,Dakar,DAKAR-OUEST,4225854,7725.55,Paludisme,1,0,23.66,81.11,909.46,4.43,0.0,Anopheles gambiae,0.89
2025-05-15,Dakar,DAKAR-SUD,4225854,7725.55,Dengue,29,0,23.66,81.11,909.46,4.43,0.01,Aedes aegypti,0.87
2025-05-15,Diourbel,KOUPENTOUM,2055441,426.11,Paludisme,379,3,27.88,50.01,589.12,2.88,0.18,Anopheles gambiae,0.68
2025-05-15,Diourbel,MBACKE,2055441,426.11,Dengue,309,0,27.88,50.01,589.12,2.88,0.15,Aedes aegypti,0.72
2025-05-15,Fatick,SOKONE,1008221,147.16,Paludisme,1805,14,27.62,48.62,698.63,2.83,1.79,Anopheles gambiae,0.64
2025-05-15,Fatick,NDOFFANE,1008221,147.16,Dengue,10,0,27.62,48.62,698.63,2.83,0.01,Aedes aegypti,0.81
2025-05-15,Kaffrine,KAFFRINE,837676,74.68,Paludisme,6116,19,28.3,54.05,864.8,2.36,7.3,Anopheles gambiae,0.65
2025-05-15,Kaffrine,MALEM-HODDAR,837676,74.68,Dengue,5,0,28.3,54.05,864.8,2.36,0.01,Aedes aegypti,0.67
2025-05-15,Kaolack,NIORO DU RIP,1320506,246.62,Paludisme,519,3,27.28,57.52,686.91,2.64,0.39,Anopheles gambiae,0.72
2025-05-15,Kaolack,KAOLACK,1320506,246.62,Dengue,2,0,27.28,57.52,686.91,2.64,0.0,Aedes aegypti,0.78
2025-05-15,Kedougou,KEDOUGOU,216553,12.89,Paludisme,5828,26,27.78,55.38,1500.0,1.95,26.91,Anopheles gambiae,0.88
2025-05-15,Kedougou,SALEMATA,216553,12.89,Dengue,3,0,27.78,55.38,1500.0,1.95,0.01,Aedes aegypti,0.84
2025-05-15,Kolda,MEDINA-YORO-FOULAH,936626,68.2,Paludisme,89284,788,27.31,58.18,1406.56,1.98,95.33,Anopheles gambiae,0.78
2025-05-15,Kolda,MEDINA-YORO-FOULAH,936626,68.2,Dengue,0,0,27.31,58.18,1406.56,1.98,0.0,Aedes aegypti,0.65
2025-05-15,Louga,LOUGA,1163835,46.64,Paludisme,2530,18,26.53,50.93,1444.16,3.32,2.17,Anopheles gambiae,0.86
2025-05-15,Louga,COKI,1163835,46.64,Dengue,7,0,26.53,50.93,1444.16,3.32,0.01,Aedes aegypti,0.69
2025-05-15,Matam,THILOGNE,804278,27.36,Paludisme,718,3,29.13,39.46,742.17,2.91,0.89,Anopheles gambiae,0.73
2025-05-15,Matam,KANEL,804278,27.36,Dengue,58,0,29.13,39.46,742.17,2.91,0.07,Aedes aegypti,0.62
2025-05-15,Saint-Louis,RICHARD-TOLL,1209470,62.84,Paludisme,1059,7,25.32,55.92,381.04,3.71,0.88,Anopheles gambiae,0.74
2025-05-15,Saint-Louis,PODOR,1209470,62.84,Dengue,20,0,25.32,55.92,381.04,3.71,0.02,Aedes aegypti,0.71
2025-05-15,Sedhiou,SEDHIOU,642179,87.34,Paludisme,2,0,25.86,64.66,1500.0,1.77,0.0,Anopheles gambiae,0.83
2025-05-15,Sedhiou,SEDHIOU,642179,87.34,Dengue,27,0,25.86,64.66,1500.0,1.77,0.04,Aedes aegypti,0.87
2025-05-15,Tambacounda,TAMBACOUNDA,978939,23.1,Paludisme,109405,651,29.3,47.87,587.6,2.52,100.0,Anopheles gambiae,0.74
2025-05-15,Tambacounda,MAKACOULIBANTANG,978939,23.1,Dengue,2,0,29.3,47.87,587.6,2.52,0.0,Aedes aegypti,0.82
2025-05-15,Thies,KHOMBOLE,2441398,365.9,Paludisme,8576,41,25.67,63.02,602.1,3.38,3.51,Anopheles gambiae,0.94
2025-05-15,Thies,THIES,2441398,365.9,Dengue,7,0,25.67,63.02,602.1,3.38,0.0,Aedes aegypti,0.89
2025-05-15,Ziguinchor,BIGNONA,744604,101.2,Paludisme,5969,36,26.56,65.26,1500.0,1.2,8.02,Anopheles gambiae,0.61
2025-05-15,Ziguinchor,DIOULOULOU,744604,101.2,Dengue,2,0,26.56,65.26,1500.0,1.2,0.0,Aedes aegypti,0.74
2025-06-15,Dakar,GUEDIAWAYE,4225854,7725.55,Paludisme,26432,252,25.33,80.45,475.95,4.56,6.25,Anopheles gambiae,0.9
2025-06-15,Dakar,DAKAR-OUEST,4225854,7725.55,Dengue,47,0,25.33,80.45,475.95,4.56,0.01,Aedes aegypti,0.92
2025-06-15,Diourbel,MBACKE,2055441,426.11,Paludisme,15805,118,27.51,48.4,707.11,2.78,7.69,Anopheles gambiae,0.9
2025-06-15,Diourbel,DIOURBEL,2055441,426.11,Dengue,157,0,27.51,48.4,707.11,2.78,0.08,Aedes aegypti,0.85
2025-06-15,Fatick,FOUNDIOUGNE,1008221,147.16,Paludisme,13,0,27.46,50.31,749.48,3.12,0.01,Anopheles gambiae,0.78
2025-06-15,Fatick,FOUNDIOUGNE,1008221,147.16,Dengue,19,0,27.46,50.31,749.48,3.12,0.02,Aedes aegypti,0.61
2025-06-15,Kaffrine,MALEM-HODDAR,837676,74.68,Paludisme,3010,9,27.51,53.21,922.43,2.46,3.59,Anopheles gambiae,0.68
2025-06-15,Kaffrine,KAFFRINE,837676,74.68,Dengue,8,0,27.51,53.21,922.43,2.46,0.01,Aedes aegypti,0.61
2025-06-15,Kaolack,GUINGUINEO,1320506,246.62,Paludisme,17596,172,27.57,56.54,688.02,2.55,13.33,Anopheles gambiae,0.8
2025-06-15,Kaolack,GUINGUINEO,1320506,246.62,Dengue,2,0,27.57,56.54,688.02,2.55,0.0,Aedes aegypti,0.69
2025-06-15,Kedougou,KEDOUGOU,216553,12.89,Paludisme,49794,455,28.09,53.96,1500.0,1.93,100.0,Anopheles gambiae,0.78
2025-06-15,Kedougou,SALEMATA,216553,12.89,Dengue,2,0,28.09,53.96,1500.0,1.93,0.01,Aedes aegypti,0.71
2025-06-15,Kolda,MEDINA-YORO-FOULAH,936626,68.2,Paludisme,208463,1320,27.69,66.15,1089.19,2.18,100.0,Anopheles gambiae,0.83
2025-06-15,Kolda,KOLDA,936626,68.2,Dengue,16,0,27.69,66.15,1089.19,2.18,0.02,Aedes aegypti,0.87
2025-06-15,Louga,SAKAL,1163835,46.64,Paludisme,2474,9,26.75,53.68,852.57,3.3,2.13,Anopheles gambiae,0.84
2025-06-15,Louga,DAROU-MOUSTY,1163835,46.64,Dengue,2,0,26.75,53.68,852.57,3.3,0.0,Aedes aegypti,0.78
2025-06-15,Matam,THILOGNE,804278,27.36,Paludisme,881,6,29.65,42.95,1026.55,2.86,1.1,Anopheles gambiae,0.65
2025-06-15,Matam,KIDIRA,804278,27.36,Dengue,16,0,29.65,42.95,1026.55,2.86,0.02,Aedes aegypti,0.76
2025-06-15,Saint-Louis,SAINT-LOUIS,1209470,62.84,Paludisme,352,3,25.69,55.3,603.68,3.57,0.29,Anopheles gambiae,0.75
2025-06-15,Saint-Louis,PODOR,1209470,62.84,Dengue,16,0,25.69,55.3,603.68,3.57,0.01,Aedes aegypti,0.82
2025-06-15,Sedhiou,SEDHIOU,642179,87.34,Paludisme,12492,108,25.84,73.56,669.85,1.75,19.45,Anopheles gambiae,0.77
2025-06-15,Sedhiou,BOUNKILING,642179,87.34,Dengue,28,0,25.84,73.56,669.85,1.75,0.04,Aedes aegypti,0.9
2025-06-15,Tambacounda,DIANKHEMAKHAN,978939,23.1,Paludisme,97444,575,29.34,50.58,541.4,2.55,99.54,Anopheles gambiae,0.72
2025-06-15,Tambacounda,DIANKHEMAKHAN,978939,23.1,Dengue,9,0,29.34,50.58,541.4,2.55,0.01,Aedes aegypti,0.85
2025-06-15,Thies,MEKHE,2441398,365.9,Paludisme,5407,39,25.11,69.47,132.38,3.29,2.21,Anopheles gambiae,0.89
2025-06-15,Thies,POPENGUINE,2441398,365.9,Dengue,12,0,25.11,69.47,132.38,3.29,0.0,Aedes aegypti,0.93
2025-06-15,Ziguinchor,ZIGUINCHOR,744604,101.2,Paludisme,5696,47,26.55,67.1,1500.0,1.18,7.65,Anopheles gambiae,0.66
2025-06-15,Ziguinchor,DIOULOULOU,744604,101.2,Dengue,30,0,26.55,67.1,1500.0,1.18,0.04,Aedes aegypti,0.62
2025-07-15,Dakar,DAKAR-OUEST,4225854,7725.55,Paludisme,14151,77,24.42,79.68,1073.36,4.32,3.35,Anopheles gambiae,0.82
2025-07-15,Dakar,DAKAR-OUEST,4225854,7725.55,Dengue,35,0,24.42,79.68,1073.36,4.32,0.01,Aedes aegypti,0.91
2025-07-15,Diourbel,MBACKE,2055441,426.11,Paludisme,32366,137,27.84,53.23,738.28,2.98,15.75,Anopheles gambiae,0.7
2025-07-15,Diourbel,BAMBEY,2055441,426.11,Dengue,332,1,27.84,53.23,738.28,2.98,0.16,Aedes aegypti,0.89
2025-07-15,Fatick,FOUNDIOUGNE,1008221,147.16,Paludisme,167,1,27.67,50.0,686.36,2.77,0.17,Anopheles gambiae,0.73
2025-07-15,Fatick,NIAKHAR,1008221,147.16,Dengue,47,0,27.67,50.0,686.36,2.77,0.05,Aedes aegypti,0.77
2025-07-15,Kaffrine,MALEM-HODDAR,837676,74.68,Paludisme,6730,26,27.3,49.3,536.41,2.48,8.03,Anopheles gambiae,0.64
2025-07-15,Kaffrine,MALEM-HODDAR,837676,74.68,Dengue,7,0,27.3,49.3,536.41,2.48,0.01,Aedes aegypti,0.72
2025-07-15,Kaolack,NIORO DU RIP,1320506,246.62,Paludisme,3135,28,27.09,52.39,662.73,2.54,2.37,Anopheles gambiae,0.88
2025-07-15,Kaolack,KOUNGUEUL,1320506,246.62,Dengue,3,0,27.09,52.39,662.73,2.54,0.0,Aedes aegypti,0.83
2025-07-15,Kedougou,SALEMATA,216553,12.89,Paludisme,45451,139,28.04,56.54,1500.0,1.96,100.0,Anopheles gambiae,0.73
2025-07-15,Kedougou,SALEMATA,216553,12.89,Dengue,2,0,28.04,56.54,1500.0,1.96,0.01,Aedes aegypti,0.65
2025-07-15,Kolda,VELINGARA,936626,68.2,Paludisme,160465,809,27.17,66.4,1492.23,2.2,100.0,Anopheles gambiae,0.86
2025-07-15,Kolda,MEDINA-YORO-FOULAH,936626,68.2,Dengue,6,0,27.17,66.4,1492.23,2.2,0.01,Aedes aegypti,0.64
2025-07-15,Louga,LINGUERE,1163835,46.64,Paludisme,1375,13,27.01,49.18,788.17,3.37,1.18,Anopheles gambiae,0.75
2025-07-15,Louga,LOUGA,1163835,46.64,Dengue,10,0,27.01,49.18,788.17,3.37,0.01,Aedes aegypti,0.73
2025-07-15,Matam,THILOGNE,804278,27.36,Paludisme,3849,18,28.94,47.97,547.74,2.83,4.79,Anopheles gambiae,0.8
2025-07-15,Matam,THILOGNE,804278,27.36,Dengue,4,0,28.94,47.97,547.74,2.83,0.0,Aedes aegypti,0.82
2025-07-15,Saint-Louis,RICHARD-TOLL,1209470,62.84,Paludisme,1121,5,26.25,54.82,574.64,3.63,0.93,Anopheles gambiae,0.78
2025-07-15,Saint-Louis,PODOR,1209470,62.84,Dengue,84,0,26.25,54.82,574.64,3.63,0.07,Aedes aegypti,0.82
2025-07-15,Sedhiou,GOUDOMP,642179,87.34,Paludisme,0,0,26.33,73.42,1500.0,1.64,0.0,Anopheles gambiae,0.72
